ID,Matched,Model,Package,FunctionName,Summary,File,LineNumber,LineContent,MotherLine,MotherBody,DeclaredType
android-content-model-SharedPreferences$Editor-clear-14-601-1,F,android.content,SharedPreferences$Editor,clear,"['android.content', 'SharedPreferences$Editor', True, 'clear', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-putBoolean-14-602-1,F,android.content,SharedPreferences$Editor,putBoolean,"['android.content', 'SharedPreferences$Editor', True, 'putBoolean', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-putFloat-14-603-1,F,android.content,SharedPreferences$Editor,putFloat,"['android.content', 'SharedPreferences$Editor', True, 'putFloat', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-putInt-14-604-1,F,android.content,SharedPreferences$Editor,putInt,"['android.content', 'SharedPreferences$Editor', True, 'putInt', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-putLong-14-605-1,F,android.content,SharedPreferences$Editor,putLong,"['android.content', 'SharedPreferences$Editor', True, 'putLong', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-putString-14-606-1,F,android.content,SharedPreferences$Editor,putString,"['android.content', 'SharedPreferences$Editor', True, 'putString', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-putStringSet-14-607-1,F,android.content,SharedPreferences$Editor,putStringSet,"['android.content', 'SharedPreferences$Editor', True, 'putStringSet', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-content-model-SharedPreferences$Editor-remove-14-608-1,F,android.content,SharedPreferences$Editor,remove,"['android.content', 'SharedPreferences$Editor', True, 'remove', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-offerFirst-15-609-1,F,java.util.concurrent,BlockingDeque,offerFirst,"['java.util.concurrent', 'BlockingDeque', True, 'offerFirst', '(Object,long,TimeUnit)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-offerLast-15-610-1,F,java.util.concurrent,BlockingDeque,offerLast,"['java.util.concurrent', 'BlockingDeque', True, 'offerLast', '(Object,long,TimeUnit)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-pollFirst-15-611-1,F,java.util.concurrent,BlockingDeque,pollFirst,"['java.util.concurrent', 'BlockingDeque', True, 'pollFirst', '(long,TimeUnit)', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-pollLast-15-612-1,F,java.util.concurrent,BlockingDeque,pollLast,"['java.util.concurrent', 'BlockingDeque', True, 'pollLast', '(long,TimeUnit)', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-putFirst-15-613-1,F,java.util.concurrent,BlockingDeque,putFirst,"['java.util.concurrent', 'BlockingDeque', True, 'putFirst', '(Object)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-putLast-15-614-1,F,java.util.concurrent,BlockingDeque,putLast,"['java.util.concurrent', 'BlockingDeque', True, 'putLast', '(Object)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-takeFirst-15-615-1,F,java.util.concurrent,BlockingDeque,takeFirst,"['java.util.concurrent', 'BlockingDeque', True, 'takeFirst', '()', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingDeque-takeLast-15-616-1,F,java.util.concurrent,BlockingDeque,takeLast,"['java.util.concurrent', 'BlockingDeque', True, 'takeLast', '()', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingQueue-drainTo-15-617-1,F,java.util.concurrent,BlockingQueue,drainTo,"['java.util.concurrent', 'BlockingQueue', True, 'drainTo', '(Collection)', '', 'Argument[this].Element', 'Argument[0].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingQueue-drainTo-15-618-1,F,java.util.concurrent,BlockingQueue,drainTo,"['java.util.concurrent', 'BlockingQueue', True, 'drainTo', '(Collection,int)', '', 'Argument[this].Element', 'Argument[0].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingQueue-offer-15-619-1,F,java.util.concurrent,BlockingQueue,offer,"['java.util.concurrent', 'BlockingQueue', True, 'offer', '(Object,long,TimeUnit)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingQueue-poll-15-620-1,F,java.util.concurrent,BlockingQueue,poll,"['java.util.concurrent', 'BlockingQueue', True, 'poll', '(long,TimeUnit)', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingQueue-put-15-621-1,F,java.util.concurrent,BlockingQueue,put,"['java.util.concurrent', 'BlockingQueue', True, 'put', '(Object)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-BlockingQueue-take-15-622-1,F,java.util.concurrent,BlockingQueue,take,"['java.util.concurrent', 'BlockingQueue', True, 'take', '()', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-CompletableFuture-complete-15-623-1,F,java.util.concurrent,CompletableFuture,complete,"['java.util.concurrent', 'CompletableFuture', False, 'complete', '(Object)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.util.concurrent.Future.value]', 'value', 'manual']",,,,,,
java-util-concurrent-model-CompletableFuture-completedFuture-15-624-1,F,java.util.concurrent,CompletableFuture,completedFuture,"['java.util.concurrent', 'CompletableFuture', False, 'completedFuture', '(Object)', '', 'Argument[0]', 'ReturnValue.SyntheticField[java.util.concurrent.Future.value]', 'value', 'manual']",,,,,,
java-util-concurrent-model-CompletableFuture-join-15-625-1,F,java.util.concurrent,CompletableFuture,join,"['java.util.concurrent', 'CompletableFuture', False, 'join', '()', '', 'Argument[this].SyntheticField[java.util.concurrent.Future.value]', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-CompletionStage-toCompletableFuture-15-626-1,F,java.util.concurrent,CompletionStage,toCompletableFuture,"['java.util.concurrent', 'CompletionStage', False, 'toCompletableFuture', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-util-concurrent-model-ConcurrentHashMap-elements-15-627-1,F,java.util.concurrent,ConcurrentHashMap,elements,"['java.util.concurrent', 'ConcurrentHashMap', True, 'elements', '()', '', 'Argument[this].MapValue', 'ReturnValue.Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-ExecutorService-submit-15-628-1,F,java.util.concurrent,ExecutorService,submit,"['java.util.concurrent', 'ExecutorService', True, 'submit', '(Runnable)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-util-concurrent-model-Future-get-15-629-1,F,java.util.concurrent,Future,get,"['java.util.concurrent', 'Future', True, 'get', '()', '', 'Argument[this].SyntheticField[java.util.concurrent.Future.value]', 'ReturnValue', 'value', 'manual']",,,,,,
java-util-concurrent-model-TransferQueue-transfer-15-630-1,F,java.util.concurrent,TransferQueue,transfer,"['java.util.concurrent', 'TransferQueue', True, 'transfer', '(Object)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-TransferQueue-tryTransfer-15-631-1,F,java.util.concurrent,TransferQueue,tryTransfer,"['java.util.concurrent', 'TransferQueue', True, 'tryTransfer', '(Object)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
java-util-concurrent-model-TransferQueue-tryTransfer-15-632-1,F,java.util.concurrent,TransferQueue,tryTransfer,"['java.util.concurrent', 'TransferQueue', True, 'tryTransfer', '(Object,long,TimeUnit)', '', 'Argument[0]', 'Argument[this].Element', 'value', 'manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-convertValue-16-633-1,F,com.fasterxml.jackson.databind,ObjectMapper,convertValue,"['com.fasterxml.jackson.databind', 'ObjectMapper', True, 'convertValue', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-createParser-16-634-1,F,com.fasterxml.jackson.databind,ObjectMapper,createParser,"['com.fasterxml.jackson.databind', 'ObjectMapper', False, 'createParser', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-readTree-16-635-1,F,com.fasterxml.jackson.databind,ObjectMapper,readTree,"['com.fasterxml.jackson.databind', 'ObjectMapper', True, 'readTree', '(URL)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-readValue-16-636-1,F,com.fasterxml.jackson.databind,ObjectMapper,readValue,"['com.fasterxml.jackson.databind', 'ObjectMapper', True, 'readValue', '(InputStream,Class)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-valueToTree-16-637-1,F,com.fasterxml.jackson.databind,ObjectMapper,valueToTree,"['com.fasterxml.jackson.databind', 'ObjectMapper', True, 'valueToTree', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-valueToTree-16-638-1,F,com.fasterxml.jackson.databind,ObjectMapper,valueToTree,"['com.fasterxml.jackson.databind', 'ObjectMapper', True, 'valueToTree', '', '', 'Argument[0].MapValue', 'ReturnValue', 'taint', 'manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectMapper-valueToTree-16-639-1,F,com.fasterxml.jackson.databind,ObjectMapper,valueToTree,"['com.fasterxml.jackson.databind', 'ObjectMapper', True, 'valueToTree', '', '', 'Argument[0].MapValue.Element', 'ReturnValue', 'taint', 'manual']",,,,,,
com-fasterxml-jackson-databind-model-ObjectReader-createParser-16-640-1,F,com.fasterxml.jackson.databind,ObjectReader,createParser,"['com.fasterxml.jackson.databind', 'ObjectReader', False, 'createParser', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
org-apache-tools-zip-model-ZipEntry-ZipEntry-17-641-1,F,org.apache.tools.zip,ZipEntry,ZipEntry,"['org.apache.tools.zip', 'ZipEntry', True, 'ZipEntry', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'ai-manual']",,,,,,
android-app-model-Notification$Action-Action-18-642-1,F,android.app,Notification$Action,Action,"['android.app', 'Notification$Action', True, 'Action', '(int,CharSequence,PendingIntent)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']",,,,,,
android-app-model-Notification$Action-getExtras-18-643-1,F,android.app,Notification$Action,getExtras,"['android.app', 'Notification$Action', True, 'getExtras', '', '', 'Argument[this].SyntheticField[android.content.Intent.extras]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-Builder-18-644-1,F,android.app,Notification$Action$Builder,Builder,"['android.app', 'Notification$Action$Builder', True, 'Builder', '(Notification$Action)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-Builder-18-645-1,F,android.app,Notification$Action$Builder,Builder,"['android.app', 'Notification$Action$Builder', True, 'Builder', '(Icon,CharSequence,PendingIntent)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-Builder-18-646-1,F,android.app,Notification$Action$Builder,Builder,"['android.app', 'Notification$Action$Builder', True, 'Builder', '(int,CharSequence,PendingIntent)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-addExtras-18-647-1,F,android.app,Notification$Action$Builder,addExtras,"['android.app', 'Notification$Action$Builder', True, 'addExtras', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-addExtras-18-648-1,F,android.app,Notification$Action$Builder,addExtras,"['android.app', 'Notification$Action$Builder', True, 'addExtras', '', '', 'Argument[0].MapKey', 'Argument[this].SyntheticField[android.content.Intent.extras].MapKey', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-addExtras-18-649-1,F,android.app,Notification$Action$Builder,addExtras,"['android.app', 'Notification$Action$Builder', True, 'addExtras', '', '', 'Argument[0].MapValue', 'Argument[this].SyntheticField[android.content.Intent.extras].MapValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-addRemoteInput-18-650-1,F,android.app,Notification$Action$Builder,addRemoteInput,"['android.app', 'Notification$Action$Builder', True, 'addRemoteInput', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-build-18-651-1,F,android.app,Notification$Action$Builder,build,"['android.app', 'Notification$Action$Builder', True, 'build', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-build-18-652-1,F,android.app,Notification$Action$Builder,build,"['android.app', 'Notification$Action$Builder', True, 'build', '', '', 'Argument[this].SyntheticField[android.content.Intent.extras]', 'ReturnValue.SyntheticField[android.content.Intent.extras]', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-extend-18-653-1,F,android.app,Notification$Action$Builder,extend,"['android.app', 'Notification$Action$Builder', True, 'extend', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-getExtras-18-654-1,F,android.app,Notification$Action$Builder,getExtras,"['android.app', 'Notification$Action$Builder', True, 'getExtras', '', '', 'Argument[this].SyntheticField[android.content.Intent.extras]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-setAllowGeneratedReplies-18-655-1,F,android.app,Notification$Action$Builder,setAllowGeneratedReplies,"['android.app', 'Notification$Action$Builder', True, 'setAllowGeneratedReplies', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-setAuthenticationRequired-18-656-1,F,android.app,Notification$Action$Builder,setAuthenticationRequired,"['android.app', 'Notification$Action$Builder', True, 'setAuthenticationRequired', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
android-app-model-Notification$Action$Builder-setContextual-18-657-1,F,android.app,Notification$Action$Builder,setContextual,"['android.app', 'Notification$Action$Builder', True, 'setContextual', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
